,neighborhood,title,price,bedrooms,pid,longitude,subregion,link,latitude,sqft,month,day,year,blockfips,countyfips,county,tractfips
4702,mountain view,Mountain View - the best in the California for jobs Google Great schoo,2340.0,2.0,4046162635,-122.11458799999998,Peninsula,/pen/apa/4046162635.html,37.404701,,Sep,18,2013,060855094013003,06085,Santa Clara,06085509401
4703,pacifica,Our Apartments are Designed to Compliment Any Lifestyle ,2318.0,2.0,4075807052,-122.48585800000001,Peninsula,/pen/apa/4075807052.html,37.633649,1015.0,Sep,18,2013,060816030001008,06081,San Mateo,06081603000
4704,redwood city,Duplex Available October 2013,,,4075803031,,Peninsula,/pen/apa/4075803031.html,,,Sep,18,2013,,,,
4705,mountain view,2BA LG Great Nbrhood/Granite Ctrs/Streams/Pools/Spa/Fitness/FREE WiFi,2795.0,2.0,4075625404,,Peninsula,/pen/apa/4075625404.html,,940.0,Sep,18,2013,,,,
4706,palo alto,"beautiful 5/3 newer house, good location",9200.0,5.0,4075761267,,Peninsula,/pen/apa/4075761267.html,,3025.0,Sep,18,2013,,,,
4707,palo alto,Two bedrooms/One bathroom w Saunas/Theater full floor,6000.0,2.0,4075796927,,Peninsula,/pen/apa/4075796927.html,,,Sep,18,2013,,,,
4708,san mateo,Awesome Corner Unit on the 2nd floor Close to Cal Train,1938.0,2.0,4075535107,,Peninsula,/pen/apa/4075535107.html,,652.0,Sep,18,2013,,,,
4709,palo alto,"Parker Palo Alto - Round the Clock Leasing, Call 24/7!",3464.0,3.0,4075531919,-122.11980700000001,Peninsula,/pen/apa/4075531919.html,37.443506,1067.0,Sep,18,2013,060855110003000,06085,Santa Clara,06085511000
4710,redwood city,Beautiful Remodedled Redwood City Duplex...,2750.0,2.0,4057095258,,Peninsula,/pen/apa/4057095258.html,,,Sep,18,2013,,,,
4711,san mateo,卧室出租$1000（包水电上&#3,,,4067697656,,Peninsula,/pen/apa/4067697656.html,,,Sep,18,2013,,,,
4712,redwood city,Redwood City Unit Available for Rent...,1875.0,2.0,4023120109,,Peninsula,/pen/apa/4023120109.html,,,Sep,18,2013,,,,
4713,foster city,Nobody above or below in Lovely Townhome- pretty and updated! ,2600.0,2.0,4075530256,-122.26154299999999,Peninsula,/pen/apa/4075530256.html,37.555698,1020.0,Sep,18,2013,060816080041006,06081,San Mateo,06081608004
4714,redwood city,Beautiful Redwood City Unit Available...,1400.0,1.0,4023120961,,Peninsula,/pen/apa/4023120961.html,,,Sep,18,2013,,,,
4715,mountain view,"Enjoy Nearby Aquatic Park /Canoeing, Kayaking & other Water Sports",3895.0,3.0,4075504170,-122.07846299999999,Peninsula,/pen/apa/4075504170.html,37.405332,,Sep,18,2013,060855092023015,06085,Santa Clara,06085509202
4716,palo alto,HUGE TOP FLOOR APT WITH PRIVATE BALCONY AND EXTERIOR STORAGE CLOSET!,1895.0,1.0,4075498522,-122.119013,Peninsula,/pen/apa/4075498522.html,37.407613,750.0,Sep,18,2013,060855107003012,06085,Santa Clara,06085510700
4717,millbrae,Great location 1bd/1ba,2150.0,1.0,4075524906,,Peninsula,/pen/apa/4075524906.html,,735.0,Sep,18,2013,,,,
4718,belmont,Gorgeous 2x2 Ready for Move in On Saturday!! Call Now!!,2316.0,2.0,4075520562,,Peninsula,/pen/apa/4075520562.html,,950.0,Sep,18,2013,,,,
4719,redwood city,2 Bdrm 2.5 Bath Condo- In Redwood Shores Area- Great School District!,3150.0,2.0,4058453644,-122.230617,Peninsula,/pen/apa/4058453644.html,37.540951,1421.0,Sep,17,2013,060816103032001,06081,San Mateo,06081610303
4720,san mateo,Executive Woodlake Condo - Resort Living ~ J.Wavro,1995.0,1.0,4074660757,-122.331281,Peninsula,/pen/apa/4074660757.html,37.582834999999996,,Sep,17,2013,060816054002010,06081,San Mateo,06081605400
4721,san mateo,Single house with panorama gigantic view in Laurelwood of San Mateo,4000.0,3.0,4024002839,-122.323826,Peninsula,/pen/apa/4024002839.html,37.532083,1700.0,Sep,17,2013,060816070002001,06081,San Mateo,06081607000
4722,redwood city,2 bedroom duplex w/ garage & private yard!,2300.0,2.0,4067338639,-122.190476,Peninsula,/pen/apa/4067338639.html,37.478336999999996,900.0,Sep,17,2013,060816105004014,06081,San Mateo,06081610500
4723,south san francisco,TWO BEDROOMS APARTMENT FOR LEASE,1950.0,2.0,4052477801,-122.4235,Peninsula,/pen/apa/4052477801.html,37.6574,,Sep,17,2013,060816022001015,06081,San Mateo,06081602200
4724,san mateo,"Beauitful 1 BR ,newly remodeled kitchen & batroom",2125.0,1.0,4035960255,-122.284999,Peninsula,/pen/apa/4035960255.html,37.566623,610.0,Sep,17,2013,060816079003000,06081,San Mateo,06081607900
4725,mountain view,Spacious One Bedroom - Available Soon!,1800.0,1.0,4024071124,,Peninsula,/pen/apa/4024071124.html,,600.0,Sep,17,2013,,,,
4726,san mateo," - Beauitful 1 BR ,newly remodeled kitchen & bath",2150.0,1.0,4035958036,-122.284849,Peninsula,/pen/apa/4035958036.html,37.566827,640.0,Sep,17,2013,060816079003000,06081,San Mateo,06081607900
4727,east palo alto,Funished 2 bedroom 2 full bath Condo,3000.0,2.0,4074599660,-122.136683,Peninsula,/pen/apa/4074599660.html,37.456209,1045.0,Sep,17,2013,060816121003007,06081,San Mateo,06081612100
4728,mountain view,You'll love this newly remodeled 2BR townhome...move right in!,2778.0,2.0,4074582027,,Peninsula,/pen/apa/4074582027.html,,1098.0,Sep,17,2013,,,,
4729,south san francisco,Beautiful Single Family Home - 3 bedrooms/ 3 full baths ,3500.0,3.0,4074521618,-122.44936499999999,Peninsula,/pen/apa/4074521618.html,37.641864,1900.0,Sep,17,2013,060816025001008,06081,San Mateo,06081602500
4730,belmont," 	Available NOW! Spacious apartment with granite counters, tile floor ",2250.0,2.0,4030273193,,Peninsula,/pen/apa/4030273193.html,,,Sep,17,2013,,,,
4731,palo alto,Open House 9/19 (Thu) 12:30-1:30pm 2 bedrooms in Old Palo Alto,2600.0,2.0,4074226932,-122.148678,Peninsula,/pen/apa/4074226932.html,37.434505,800.0,Sep,17,2013,060855114002013,06085,Santa Clara,06085511400
4732,palo alto,"Great location! Updated apartment, available October!",1995.0,1.0,4030292367,,Peninsula,/pen/apa/4030292367.html,,,Sep,17,2013,,,,
4733,mountain view,"Stunning 1BR Bamboo Floors in Palo Alto Border, close to Train & Shops",1950.0,1.0,4074226297,-122.111952,Peninsula,/pen/apa/4074226297.html,37.406368,654.0,Sep,17,2013,060855094013000,06085,Santa Clara,06085509401
4734,mountain view,"Great location in Los Altos School District, close to shopping",2895.0,2.0,4074225561,-122.111952,Peninsula,/pen/apa/4074225561.html,37.406368,1021.0,Sep,17,2013,060855094013000,06085,Santa Clara,06085509401
4735,los altos,Adorable apartment! Great location! Available October 2013!,2895.0,2.0,4030296677,,Peninsula,/pen/apa/4030296677.html,,,Sep,17,2013,,,,
4736,burlingame,Hillsborough Estate with Gorgeous Views,8500.0,5.0,4044809982,,Peninsula,/pen/apa/4044809982.html,,5400.0,Sep,17,2013,,,,
4737,mountain view,Hurry Before It's Gone!!! ,1995.0,,4074216265,-122.09726200000001,Peninsula,/pen/apa/4074216265.html,37.403332,418.0,Sep,17,2013,060855093021041,06085,Santa Clara,06085509302
4738,menlo park,Luxury Penthouse condo in downtown,6000.0,2.0,4074214705,-122.186986,Peninsula,/pen/apa/4074214705.html,37.451275,,Sep,17,2013,060816126003016,06081,San Mateo,06081612600
4739,foster city,Surround yourself in the natural beauty of Foster City,2785.0,2.0,4074156380,-122.275901,Peninsula,/pen/apa/4074156380.html,37.534845000000004,1043.0,Sep,17,2013,060816080132005,06081,San Mateo,06081608013
4740,palo alto,Close to Stanford! GREAT location! El Camino & Page Mill!,1795.0,1.0,4030303718,,Peninsula,/pen/apa/4030303718.html,,,Sep,17,2013,,,,
4741,portola valley,"LOFT, LOFT, LOFT: Unique, Creative, Creekside Setting...",2950.0,1.0,4019210216,-122.193895,Peninsula,/pen/apa/4019210216.html,37.342639,1000.0,Sep,17,2013,060816132003014,06081,San Mateo,06081613200
4742,redwood city,"4BR/2BA Home: New-Remodel, Wood Floors...",3950.0,4.0,4048575207,-122.219576,Peninsula,/pen/apa/4048575207.html,37.466038,2100.0,Sep,17,2013,060816107002007,06081,San Mateo,06081610700
4743,san mateo,Completely Remodeled 2/1 in the best community around!,2350.0,2.0,4073867736,-122.33395900000001,Peninsula,/pen/apa/4073867736.html,37.579271999999996,974.0,Sep,17,2013,060816060002000,06081,San Mateo,06081606000
4744,daly city,Large One Bedroom in Quiet Cul de Sac in Westborough area  Great Views,1800.0,1.0,4033870288,,Peninsula,/pen/apa/4033870288.html,,,Sep,17,2013,,,,
4745,daly city,1 bedroom 1 bath Daly City for rent,1100.0,1.0,4073834826,-122.466295,Peninsula,/pen/apa/4073834826.html,37.705818,,Sep,17,2013,060816007001017,06081,San Mateo,06081600700
4746,san mateo,Close to downtown!! Call now to set up a tour!!,3220.0,2.0,4073826316,-122.325998,Peninsula,/pen/apa/4073826316.html,37.560763,1170.0,Sep,17,2013,060816064004005,06081,San Mateo,06081606400
4747,daly city,"Walkable neighborhood right next to shopping center, restaurants, BART",1695.0,1.0,4073823995,-122.47486200000002,Peninsula,/pen/apa/4073823995.html,37.703517,650.0,Sep,17,2013,060816008003005,06081,San Mateo,06081600800
4748,daly city,2BEDROOM/2BATHROOM CONDO IN GATE COMPLEX  IN DALY CITY,2575.0,2.0,4062825281,-122.424702,Peninsula,/pen/apa/4062825281.html,37.706665,1081.0,Sep,17,2013,060816003002001,06081,San Mateo,06081600300
4749,foster city,BAYSIDE APT w/ BALCONY & VIEWS OF BAY & BRIDGE!!!,1895.0,1.0,4073747159,-122.248783,Peninsula,/pen/apa/4073747159.html,37.561592,,Sep,17,2013,060816083002004,06081,San Mateo,06081608300
4750,pacifica,4BR/2BA Single Family House ,2600.0,4.0,4073812058,,Peninsula,/pen/apa/4073812058.html,,,Sep,17,2013,,,,
4751,daly city,"For A Better You, Rent Me - A savvy 1 BR 1A Small ",2225.0,1.0,4073516517,-122.46338300000001,Peninsula,/pen/apa/4073516517.html,37.682733,693.0,Sep,17,2013,060816016011004,06081,San Mateo,06081601601
4752,san mateo,Walk to Caltrains /Renovated 1 bedroom with balcony,1950.0,1.0,4073518616,,Peninsula,/pen/apa/4073518616.html,,700.0,Sep,17,2013,,,,
4753,mountain view,STUDIO WITH PRIVATE BALCONY! Near San Antonio Shopping!,1595.0,,4033822934,-122.112136,Peninsula,/pen/apa/4033822934.html,37.408943,530.0,Sep,17,2013,060855094011005,06085,Santa Clara,06085509401
4754,palo alto,Top Floor Studio 1/2 Block to University Ave! Excellent floor plan!,1895.0,,4062723248,-122.16033,Peninsula,/pen/apa/4062723248.html,37.445741,450.0,Sep,17,2013,060855113022008,06085,Santa Clara,06085511302
4755,foster city,Just the right size for you!,2105.0,1.0,4073373641,-122.27585800000001,Peninsula,/pen/apa/4073373641.html,37.534862,730.0,Sep,17,2013,060816080132005,06081,San Mateo,06081608013
4756,daly city,3BR-2Bath house in Westlake district,2800.0,3.0,4073496152,-122.49108400000001,Peninsula,/pen/apa/4073496152.html,37.688233000000004,,Sep,17,2013,060816010001004,06081,San Mateo,06081601000
4757,mountain view,10th floor apartment with view of Los Altos hills!,3865.0,2.0,4073411021,-122.10836100000002,Peninsula,/pen/apa/4073411021.html,37.398483,1156.0,Sep,17,2013,060855104001015,06085,Santa Clara,06085510400
4758,foster city,"Large Open Floor Plan in Quiet, 5-Star Community, Close to Shopping, D",2183.0,1.0,4073440220,-122.278227,Peninsula,/pen/apa/4073440220.html,37.519125,600.0,Sep,17,2013,060816087003008,06081,San Mateo,06081608700
4759,san mateo,The Search is Over..Now Your Life Can Begin!,4637.0,3.0,4073482609,-122.342481,Peninsula,/pen/apa/4073482609.html,37.566435999999996,1367.0,Sep,17,2013,060816058002007,06081,San Mateo,06081605800
4760,san mateo,THREE-BEDROOM APARTMENT DOWNTOWN SAN MATEO ,2945.0,3.0,4073475344,,Peninsula,/pen/apa/4073475344.html,,1200.0,Sep,17,2013,,,,
4761,pacifica,Gated community on the ocean! Amazing views! ,2719.0,2.0,4073470390,-122.492129,Peninsula,/pen/apa/4073470390.html,37.651396999999996,925.0,Sep,17,2013,060816029001003,06081,San Mateo,06081602900
4762,millbrae,Luxury 1800 sf. Modern Condo w/ Views ~ J.Wavro,4200.0,2.0,4073152294,-122.38868300000001,Peninsula,/pen/apa/4073152294.html,37.596934999999995,,Sep,17,2013,060816044003025,06081,San Mateo,06081604400
4763,belmont,Huge & Remodeled Top Floor 2BR/2BA Apartment in Belmont,,,4020819429,-122.299679,Peninsula,/pen/apa/4020819429.html,37.509837,,Sep,17,2013,060816089003011,06081,San Mateo,06081608900
4764,south san francisco,"$1,595.00-1BR Remodeled Available now.",1595.0,1.0,4073147096,-122.43413799999999,Peninsula,/pen/apa/4073147096.html,37.656165,700.0,Sep,17,2013,060816019023013,06081,San Mateo,06081601902
4765,south san francisco,Baden-  Large eat-in kitchen electric stove & refrigerator,1695.0,2.0,4073085836,-122.422273,Peninsula,/pen/apa/4073085836.html,37.656704,,Sep,17,2013,060816022004008,06081,San Mateo,06081602200
4766,foster city,BEAUTIFUL FOSTER CITY HOME -ALDEN PARK,4550.0,3.0,4043198621,-122.25963200000001,Peninsula,/pen/apa/4043198621.html,37.541899,2400.0,Sep,17,2013,060816080131000,06081,San Mateo,06081608013
4767,foster city,Beautiful Corner Unit Townhouse,2850.0,2.0,4056414531,-122.27445800000001,Peninsula,/pen/apa/4056414531.html,37.55895,1230.0,Sep,17,2013,060816080044031,06081,San Mateo,06081608004
4768,foster city,$2395 for Quiet corner TownHome in Beautiful Foster City!,2395.0,2.0,4073120793,-122.26154299999999,Peninsula,/pen/apa/4073120793.html,37.555698,1020.0,Sep,17,2013,060816080041006,06081,San Mateo,06081608004
4769,mountain view,Come home and unwind! Play our all weather 9 hole putting green.,2095.0,,4073139282,-122.07846299999999,Peninsula,/pen/apa/4073139282.html,37.405332,,Sep,17,2013,060855092023015,06085,Santa Clara,06085509202
4770,burlingame,Spacious One Bedroom with Washer & Dryer In-Unit! Near Downtown!,2035.0,1.0,4073131072,-122.359378,Peninsula,/pen/apa/4073131072.html,37.58647,624.0,Sep,17,2013,060816054005021,06081,San Mateo,06081605400
4771,atherton,"****Beautiful Updated 4br/3ba w/Pool, Hot Tub, Gardens, HUGE Lot!****",8950.0,4.0,4073030696,-122.20229199999999,Peninsula,/pen/apa/4073030696.html,37.466456,3000.0,Sep,17,2013,060816115002012,06081,San Mateo,06081611500
4772,san mateo,WE WELCOME PETS!  2BR 2BA Walkable!,3789.0,2.0,4073106249,,Peninsula,/pen/apa/4073106249.html,,1122.0,Sep,17,2013,,,,
4773,redwood city,Charming House close to Atherton,2895.0,2.0,4072345313,-122.22392099999999,Peninsula,/pen/apa/4072345313.html,37.455818,,Sep,16,2013,060816113001012,06081,San Mateo,06081611300
4774,palo alto,3 Bedroom Palo Alto Townhome with Private Backyard -$4350,4350.0,3.0,4072324903,,Peninsula,/pen/apa/4072324903.html,,1500.0,Sep,16,2013,,,,
4775,redwood city,Ideal Corporate Housing. Furnished resort-type house with pool/hottub.,8000.0,4.0,4057001942,-122.264478,Peninsula,/pen/apa/4057001942.html,37.462938,3000.0,Sep,16,2013,060816097002013,06081,San Mateo,06081609700
4776,mountain view,Hurry before its gone! Lovely 2nd floor 2x2 with courtyard view!,5511.0,2.0,4072308645,,Peninsula,/pen/apa/4072308645.html,,1110.0,Sep,16,2013,,,,
4777,pacifica,"Coastal Living at its Best! Minutes to SF, Bart and SFO!",2104.0,2.0,4072268889,-122.49233400000001,Peninsula,/pen/apa/4072268889.html,37.636334999999995,,Sep,16,2013,060816030004003,06081,San Mateo,06081603000
4778,san mateo,CLASSIC TRADITIONAL in BAYWOOD KNOLLS!,5000.0,3.0,4057636286,-122.334523,Peninsula,/pen/apa/4057636286.html,37.549528,1870.0,Sep,16,2013,060816065004007,06081,San Mateo,06081606500
4779,brisbane,"Open this SF BAY area house on 9/21, afternoon 1;30 to 4:00",4195.0,4.0,4072286514,-122.407839,Peninsula,/pen/apa/4072286514.html,37.679975,2560.0,Sep,16,2013,060816001003017,06081,San Mateo,06081600100
4780,menlo park,1 bd / 1ba unit for rent,1600.0,1.0,4072284688,-122.160673,Peninsula,/pen/apa/4072284688.html,37.462392,,Sep,16,2013,060816139005000,06081,San Mateo,06081613900
4781,pacifica,Sunny 1 Bedroom steps to the beach!,2104.0,1.0,4072260160,,Peninsula,/pen/apa/4072260160.html,,,Sep,16,2013,,,,
4782,palo alto,2 Bedroom 1 bath 4-plex,3200.0,2.0,4072275443,-122.16266100000001,Peninsula,/pen/apa/4072275443.html,37.450295000000004,928.0,Sep,16,2013,060855113023020,06085,Santa Clara,06085511302
4783,pacifica,"Beautiful Views, Glamorous Lifestyle...Resort Community",2104.0,1.0,4072255815,,Peninsula,/pen/apa/4072255815.html,,,Sep,16,2013,,,,
4784,daly city,Come see what we mean by Lofty living at La Terrazza ,3290.0,2.0,4072227940,-122.46338300000001,Peninsula,/pen/apa/4072227940.html,37.682733,1321.0,Sep,16,2013,060816016011004,06081,San Mateo,06081601601
4785,palo alto,"STUNNING, AMAZING, NEWER EXECUTIVE HOUSING - RARE TO FIND",14500.0,8.0,4075763050,,Peninsula,/pen/apa/4075763050.html,,5025.0,Sep,18,2013,,,,
4786,foster city,1 BR - Ground Floor - Sunny!! Last 1 BR Left -- $400 off Move in!!,2395.0,1.0,4075517868,-122.26567800000001,Peninsula,/pen/apa/4075517868.html,37.569134999999996,712.0,Sep,18,2013,060816082001000,06081,San Mateo,06081608200
4787,foster city,"2 Bedroom, 1.5 Bath Quiet Corner Townhome in Foster City!",2395.0,2.0,4075515149,-122.26154299999999,Peninsula,/pen/apa/4075515149.html,37.555698,1020.0,Sep,18,2013,060816080041006,06081,San Mateo,06081608004
4788,daly city,STUNNING STUDIO APARTMENT NEAR SHOPPING AND DINING!,1490.0,,4075395990,-122.477347,Peninsula,/pen/apa/4075395990.html,37.665397,482.0,Sep,18,2013,060816015021009,06081,San Mateo,06081601502
4789,mountain view,2 bed/2 bath unit near Downtown Mountain View,3100.0,2.0,4051176512,-122.07698799999999,Peninsula,/pen/apa/4051176512.html,37.382979999999996,1200.0,Sep,18,2013,060855097003007,06085,Santa Clara,06085509700
4790,foster city,Top Floor -- Sunny -- Stainless Steel 1st Month FREE!!  Lease Today!!,2624.0,1.0,4075507615,-122.266222,Peninsula,/pen/apa/4075507615.html,37.568365,876.0,Sep,18,2013,060816082001004,06081,San Mateo,06081608200
4791,san bruno,Great place! AWESOME price!!!,2096.0,2.0,4061067808,-122.462848,Peninsula,/pen/apa/4061067808.html,37.636965000000004,850.0,Sep,18,2013,060816140001006,06081,San Mateo,06081614000
4792,burlingame,HILLSBOROUGH HOUSE RENT,9000.0,4.0,4075455870,,Peninsula,/pen/apa/4075455870.html,,4500.0,Sep,18,2013,,,,
4793,palo alto,Palo Alto renovated 2bed/1bath in 4plex,2580.0,2.0,4074521898,-122.132774,Peninsula,/pen/apa/4074521898.html,37.423739000000005,750.0,Sep,17,2013,060855109002013,06085,Santa Clara,06085510900
4794,san mateo,Perfect Apartment Home In Great Community!,2635.0,2.0,4074209081,-122.31043600000001,Peninsula,/pen/apa/4074209081.html,37.573846,850.0,Sep,17,2013,060816061001002,06081,San Mateo,06081606100
4795,foster city,4 Room 3睡房 + 書房 / 2全套浴室&,3750.0,3.0,4074189318,-122.28371399999999,Peninsula,/pen/apa/4074189318.html,37.545744,,Sep,17,2013,060816084002003,06081,San Mateo,06081608400
4796,menlo park,SPACIOUS AND BRIGHT 2X2 WITH PRIVATE BALCONY! WALK TO UNIVERSITY AVE!,2995.0,2.0,4062779937,-122.169428,Peninsula,/pen/apa/4062779937.html,37.447879,1100.0,Sep,17,2013,060816125003005,06081,San Mateo,06081612500
4797,mountain view,Walk to downtown Castro St! Hardwood floors! Avail Mid Sept,1695.0,1.0,4030345051,,Peninsula,/pen/apa/4030345051.html,,,Sep,17,2013,,,,
4798,palo alto,Two Blocks to University Ave! Parking and Private Exterior Storage!,2895.0,2.0,4059369803,-122.16354199999999,Peninsula,/pen/apa/4059369803.html,37.448171,1050.0,Sep,17,2013,060855113023026,06085,Santa Clara,06085511302
4799,palo alto,Large 2BR with 700sqft PRIVATE PATIO! Remodeled Kitchen & Bath!,3295.0,2.0,4043494381,-122.15593100000001,Peninsula,/pen/apa/4043494381.html,37.447179999999996,1000.0,Sep,17,2013,060855113011006,06085,Santa Clara,06085511301
4800,palo alto,NEWLY REMODELED TWO BEDROOM! WALK TO UNIVERSITY AVE & CALTRAIN!,2995.0,2.0,4043523494,-122.15741200000001,Peninsula,/pen/apa/4043523494.html,37.44638,850.0,Sep,17,2013,060855113022009,06085,Santa Clara,06085511302
4801,mountain view,2 Weeks Free! Top Floor Brand New 1 Bed 1 Bath Luxury Community,3989.0,1.0,4073806457,,Peninsula,/pen/apa/4073806457.html,,860.0,Sep,17,2013,,,,
