POPGROUP,label,GEOIDLONG,GEOID,geodisplay,Population
1,Total population,1400000US06081613300,6081613300,"Census Tract 6133, San Mateo County, California",2723
1,Total population,1400000US06081613400,6081613400,"Census Tract 6134, San Mateo County, California",3093
1,Total population,1400000US06081613501,6081613501,"Census Tract 6135.01, San Mateo County, California",4141
1,Total population,1400000US06081613502,6081613502,"Census Tract 6135.02, San Mateo County, California",5975
1,Total population,1400000US06081613600,6081613600,"Census Tract 6136, San Mateo County, California",6018
1,Total population,1400000US06081613700,6081613700,"Census Tract 6137, San Mateo County, California",8755
1,Total population,1400000US06081613800,6081613800,"Census Tract 6138, San Mateo County, California",4005
1,Total population,1400000US06081613900,6081613900,"Census Tract 6139, San Mateo County, California",6064
1,Total population,1400000US06081614000,6081614000,"Census Tract 6140, San Mateo County, California",5458
1,Total population,1400000US06083000101,6083000101,"Census Tract 1.01, Santa Barbara County, California",6495
1,Total population,1400000US06083000102,6083000102,"Census Tract 1.02, Santa Barbara County, California",5245
1,Total population,1400000US06083000103,6083000103,"Census Tract 1.03, Santa Barbara County, California",3196
1,Total population,1400000US06083000200,6083000200,"Census Tract 2, Santa Barbara County, California",4299
1,Total population,1400000US06083000301,6083000301,"Census Tract 3.01, Santa Barbara County, California",2810
1,Total population,1400000US06083000302,6083000302,"Census Tract 3.02, Santa Barbara County, California",4138
1,Total population,1400000US06083000400,6083000400,"Census Tract 4, Santa Barbara County, California",4659
1,Total population,1400000US06083000501,6083000501,"Census Tract 5.01, Santa Barbara County, California",3263
1,Total population,1400000US06083000502,6083000502,"Census Tract 5.02, Santa Barbara County, California",5874
1,Total population,1400000US06083000600,6083000600,"Census Tract 6, Santa Barbara County, California",4629
1,Total population,1400000US06083000700,6083000700,"Census Tract 7, Santa Barbara County, California",6408
1,Total population,1400000US06083000801,6083000801,"Census Tract 8.01, Santa Barbara County, California",4059
1,Total population,1400000US06083000804,6083000804,"Census Tract 8.04, Santa Barbara County, California",7189
1,Total population,1400000US06083000900,6083000900,"Census Tract 9, Santa Barbara County, California",3266
1,Total population,1400000US06083001000,6083001000,"Census Tract 10, Santa Barbara County, California",6270
1,Total population,1400000US06083001101,6083001101,"Census Tract 11.01, Santa Barbara County, California",4738
1,Total population,1400000US06083001102,6083001102,"Census Tract 11.02, Santa Barbara County, California",4740
1,Total population,1400000US06083001203,6083001203,"Census Tract 12.03, Santa Barbara County, California",2757
1,Total population,1400000US06083001206,6083001206,"Census Tract 12.06, Santa Barbara County, California",4480
1,Total population,1400000US06083001208,6083001208,"Census Tract 12.08, Santa Barbara County, California",4096
1,Total population,1400000US06083001304,6083001304,"Census Tract 13.04, Santa Barbara County, California",7522
1,Total population,1400000US06083001306,6083001306,"Census Tract 13.06, Santa Barbara County, California",3230
1,Total population,1400000US06083001402,6083001402,"Census Tract 14.02, Santa Barbara County, California",3392
1,Total population,1400000US06083001500,6083001500,"Census Tract 15, Santa Barbara County, California",3091
1,Total population,1400000US06083001601,6083001601,"Census Tract 16.01, Santa Barbara County, California",5270
1,Total population,1400000US06083001604,6083001604,"Census Tract 16.04, Santa Barbara County, California",5190
1,Total population,1400000US06083001704,6083001704,"Census Tract 17.04, Santa Barbara County, California",2565
1,Total population,1400000US06083001706,6083001706,"Census Tract 17.06, Santa Barbara County, California",4693
1,Total population,1400000US06083001800,6083001800,"Census Tract 18, Santa Barbara County, California",1245
1,Total population,1400000US06083001901,6083001901,"Census Tract 19.01, Santa Barbara County, California",7805
1,Total population,1400000US06083001903,6083001903,"Census Tract 19.03, Santa Barbara County, California",5764
1,Total population,1400000US06083001905,6083001905,"Census Tract 19.05, Santa Barbara County, California",3231
1,Total population,1400000US06083001906,6083001906,"Census Tract 19.06, Santa Barbara County, California",5870
1,Total population,1400000US06083002005,6083002005,"Census Tract 20.05, Santa Barbara County, California",4967
1,Total population,1400000US06083002006,6083002006,"Census Tract 20.06, Santa Barbara County, California",2240
1,Total population,1400000US06083002007,6083002007,"Census Tract 20.07, Santa Barbara County, California",9554
1,Total population,1400000US06083002008,6083002008,"Census Tract 20.08, Santa Barbara County, California",6451
1,Total population,1400000US06083002009,6083002009,"Census Tract 20.09, Santa Barbara County, California",3826
1,Total population,1400000US06083002010,6083002010,"Census Tract 20.10, Santa Barbara County, California",4375
1,Total population,1400000US06083002011,6083002011,"Census Tract 20.11, Santa Barbara County, California",5317
1,Total population,1400000US06083002012,6083002012,"Census Tract 20.12, Santa Barbara County, California",3036
1,Total population,1400000US06083002013,6083002013,"Census Tract 20.13, Santa Barbara County, California",2737
1,Total population,1400000US06083002101,6083002101,"Census Tract 21.01, Santa Barbara County, California",3873
1,Total population,1400000US06083002102,6083002102,"Census Tract 21.02, Santa Barbara County, California",2084
1,Total population,1400000US06083002103,6083002103,"Census Tract 21.03, Santa Barbara County, California",3930
1,Total population,1400000US06083002205,6083002205,"Census Tract 22.05, Santa Barbara County, California",4997
1,Total population,1400000US06083002206,6083002206,"Census Tract 22.06, Santa Barbara County, California",4782
1,Total population,1400000US06083002209,6083002209,"Census Tract 22.09, Santa Barbara County, California",3321
1,Total population,1400000US06083002210,6083002210,"Census Tract 22.10, Santa Barbara County, California",6035
1,Total population,1400000US06083002211,6083002211,"Census Tract 22.11, Santa Barbara County, California",5366
1,Total population,1400000US06083002303,6083002303,"Census Tract 23.03, Santa Barbara County, California",6765
1,Total population,1400000US06083002304,6083002304,"Census Tract 23.04, Santa Barbara County, California",6687
1,Total population,1400000US06083002305,6083002305,"Census Tract 23.05, Santa Barbara County, California",7556
1,Total population,1400000US06083002306,6083002306,"Census Tract 23.06, Santa Barbara County, California",8810
1,Total population,1400000US06083002402,6083002402,"Census Tract 24.02, Santa Barbara County, California",11406
1,Total population,1400000US06083002403,6083002403,"Census Tract 24.03, Santa Barbara County, California",6811
1,Total population,1400000US06083002404,6083002404,"Census Tract 24.04, Santa Barbara County, California",7800
1,Total population,1400000US06083002502,6083002502,"Census Tract 25.02, Santa Barbara County, California",7345
1,Total population,1400000US06083002604,6083002604,"Census Tract 26.04, Santa Barbara County, California",3582
1,Total population,1400000US06083002606,6083002606,"Census Tract 26.06, Santa Barbara County, California",3344
1,Total population,1400000US06083002702,6083002702,"Census Tract 27.02, Santa Barbara County, California",7395
1,Total population,1400000US06083002703,6083002703,"Census Tract 27.03, Santa Barbara County, California",4165
1,Total population,1400000US06083002705,6083002705,"Census Tract 27.05, Santa Barbara County, California",4210
1,Total population,1400000US06083002706,6083002706,"Census Tract 27.06, Santa Barbara County, California",6054
1,Total population,1400000US06083002707,6083002707,"Census Tract 27.07, Santa Barbara County, California",2287
1,Total population,1400000US06083002708,6083002708,"Census Tract 27.08, Santa Barbara County, California",2568
1,Total population,1400000US06083002802,6083002802,"Census Tract 28.02, Santa Barbara County, California",7024
1,Total population,1400000US06083002806,6083002806,"Census Tract 28.06, Santa Barbara County, California",2266
1,Total population,1400000US06083002808,6083002808,"Census Tract 28.08, Santa Barbara County, California",6506
1,Total population,1400000US06083002809,6083002809,"Census Tract 28.09, Santa Barbara County, California",5035
1,Total population,1400000US06083002906,6083002906,"Census Tract 29.06, Santa Barbara County, California",4016
1,Total population,1400000US06083002907,6083002907,"Census Tract 29.07, Santa Barbara County, California",4190
1,Total population,1400000US06083002909,6083002909,"Census Tract 29.09, Santa Barbara County, California",5963
1,Total population,1400000US06083002913,6083002913,"Census Tract 29.13, Santa Barbara County, California",3596
1,Total population,1400000US06083002914,6083002914,"Census Tract 29.14, Santa Barbara County, California",3248
1,Total population,1400000US06083002915,6083002915,"Census Tract 29.15, Santa Barbara County, California",580
1,Total population,1400000US06083002922,6083002922,"Census Tract 29.22, Santa Barbara County, California",8839
1,Total population,1400000US06083002924,6083002924,"Census Tract 29.24, Santa Barbara County, California",5833
1,Total population,1400000US06083002926,6083002926,"Census Tract 29.26, Santa Barbara County, California",5328
1,Total population,1400000US06083002928,6083002928,"Census Tract 29.28, Santa Barbara County, California",4089
1,Total population,1400000US06083002930,6083002930,"Census Tract 29.30, Santa Barbara County, California",7328
1,Total population,1400000US06083002932,6083002932,"Census Tract 29.32, Santa Barbara County, California",2499
1,Total population,1400000US06083003001,6083003001,"Census Tract 30.01, Santa Barbara County, California",5547
1,Total population,1400000US06083003004,6083003004,"Census Tract 30.04, Santa Barbara County, California",4874
