neighborhood,title,price,bedrooms,pid,longitude,date,link,latitude,sqft,sourcepage
 (nob hill),"1-Bedroom, Renovated, Hardwood Floors, Available Now!",$2150,   / 1br -    ,4044932245,-122.411406,Sep  3 2013,/sfc/apa/4044932245.html,37.790778,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index300.html
 (SOMA / south beach),Spectacular Tri-level PENTHOUSE LOFT with 360 degree city views!!!,$4200,   / 2br - 1200ft² -    ,4044946535,-122.410364,Sep  3 2013,/sfc/apa/4044946535.html,37.764310,   / 2br - 1200ft² -    ,http://sfbay.craigslist.org/sfc/apa/index300.html
 (sunset / parkside),Newly Remodeled 2BR/1BA Top Floor Flat,$2600,   / 2br -    ,4030652295,-122.487795,Sep  3 2013,/sfc/apa/4030652295.html,37.761385,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index300.html
 (russian hill),#196 Contemporary 1BR (Int'l Executive Relocation) Furnished,$4000,   / 1br -    ,4044166469,-122.418953,Sep  3 2013,/sfc/apa/4044166469.html,37.798727,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (bernal heights),Charming furnished pied-a-terre. Easy downtown SF and Peninsula ~ J.Wa,$3500,   / 1br -    ,4044180454,-122.414559,Sep  3 2013,/sfc/apa/4044180454.html,37.738881,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (nob hill),HRH**Fabulous Nob Hill Suite**Views**Parking,$5500,   / 2br -    ,4016879638,-122.413746,Sep  3 2013,/sfc/apa/4016879638.html,37.794226,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (noe valley),Noe Valley,$3000,   / 1br -    ,4044179807,-122.438300,Sep  3 2013,/sfc/apa/4044179807.html,37.745000,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (haight ashbury),Beautiful Modern Unit - Open House Thurs.,$2450,   / 1br - 700ft² -    ,4044175453,-122.450264,Sep  3 2013,/sfc/apa/4044175453.html,37.769817,   / 1br - 700ft² -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (SOMA / south beach),200 Townsend Street | Open Thurs 9/5 6:00-6:30p,$3600,   / 1br -    ,4044071953,-122.389625,Sep  3 2013,/sfc/apa/4044071953.html,37.781304,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (sunset / parkside),"TOP FLOOR FLAT WITH VIEWS, PARKING AND LAUNDRY",$2500,   / 2br -    ,4044161743,,Sep  3 2013,/sfc/apa/4044161743.html,,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (SOMA / south beach),Soma Grand Luxury Corner Unit Condo ,$4850,   / 2br -    ,4038113166,-122.412568,Sep  3 2013,/sfc/apa/4038113166.html,37.777922,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (SOMA / south beach),SF Bi-level Loft condo in Modern Building,$3200,   / 1br -    ,4043689023,-122.400409,Sep  3 2013,/sfc/apa/4043689023.html,37.775261,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (bayview),One to Three Bedrooms From $1600 - $3000,$2000,   / 2br -    ,4037058871,-122.398496,Sep  3 2013,/sfc/apa/4037058871.html,37.718336,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (laurel hts / presidio),"Spacious Modern Condo w/ Hardwood Floors, Parking, & Storage",$3900,   / 2br -    ,4043683820,,Sep  3 2013,/sfc/apa/4043683820.html,,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (noe valley),"Spacious Town Home with Private Garage, City Views, Private W/D",$4599,   / 2br -    ,4016765926,,Sep  3 2013,/sfc/apa/4016765926.html,,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (haight ashbury),"Large, quiet & bright apartment in quaint four unit Victorian building. Read",$2875,   / 1br - 765ft² -    ,4043669005,,Sep  3 2013,/sfc/apa/4043669005.html,,   / 1br - 765ft² -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (pacific heights),"Huge, fabulous top floor VIEW Pac.Hts. apt. Deck. Granit/stainless kit",$8995,   / 3br -    ,4011043289,-122.429447,Sep  3 2013,/sfc/apa/4011043289.html,37.792217,   / 3br -    ,http://sfbay.craigslist.org/sfc/apa/index900.html
 (marina / cow hollow),Huge 5bed/3ba. 1 block to Marina Green. Granite kit.  6 mo. lease OK,$15000,   / 5br -    ,4008163174,-122.438187,Sep  3 2013,/sfc/apa/4008163174.html,37.805159,   / 5br -    ,http://sfbay.craigslist.org/sfc/apa/index900.html
 (downtown / civic / van ness),Immaculate full service amenities w parking ~ J.Wavro,$2950,   / 1br -    ,4043404414,-122.424538,Sep  3 2013,/sfc/apa/4043404414.html,37.801304,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index900.html
 (twin peaks / diamond hts),Sunny Penthouse Apartment with Garage Parking & Views,$2650,   / 1br - 750ft² -    ,4043332636,-122.446125,Sep  3 2013,/sfc/apa/4043332636.html,37.752513,   / 1br - 750ft² -    ,http://sfbay.craigslist.org/sfc/apa/index900.html
 (north beach / telegraph hill),1 bedroom apartment in the heart of North Beach,$2695,   / 1br -    ,4043363584,-122.407395,Sep  3 2013,/sfc/apa/4043363584.html,37.799704,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index900.html
 (noe valley),One-of-a-Kind modern architectural beauty with sweeping downtown views,$8450,   / 2br - 1862ft² -    ,4043372454,-122.442555,Sep  3 2013,/sfc/apa/4043372454.html,37.748622,   / 2br - 1862ft² -    ,http://sfbay.craigslist.org/sfc/apa/index900.html
 (castro / upper market),Be the first to experience LUXURY LIVING at Venn On Market!,$3075,   / 1br - 681ft² -    ,4043367108,-122.424061,Sep  3 2013,/sfc/apa/4043367108.html,37.771429,   / 1br - 681ft² -    ,http://sfbay.craigslist.org/sfc/apa/index900.html
 (noe valley),FOR RENT-140 Day St #1 SF,$3000,   / 1br -    ,4036569173,-122.425242,Sep  4 2013,/sfc/apa/4036569173.html,37.742979,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/
 (noe valley),Apt for Rent 1 Bedroom 140 Day St #2 SF,$3000,   / 1br -    ,4036576113,-122.425242,Sep  4 2013,/sfc/apa/4036576113.html,37.742979,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/
 (inner richmond),CONVENIENTLY LOCATED... 2/1 VERY NICE UNIT INCLUDING PARKING ,$2400,   / 2br -    ,4037872003,,Sep  4 2013,/sfc/apa/4037872003.html,,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/
 (hayes valley),Work. Live. Play. Brand NEW 2x2! Now Pre-Leasing for Fall Move Ins!,$4150,   / 2br - 1017ft² -    ,4046433063,-122.424061,Sep  4 2013,/sfc/apa/4046433063.html,37.771429,   / 2br - 1017ft² -    ,http://sfbay.craigslist.org/sfc/apa/
 (downtown / civic / van ness),One Bedroom Apartment w/ Loft! #207,$1925,   / 1br -    ,4045696715,-122.418741,Sep  4 2013,/sfc/apa/4045696715.html,37.785061,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index200.html
 (SOMA / south beach),Unfurnished 1x1- on 12th Floor- Gym/ Laundry on-site/ Great Location,$2654,   / 1br -    ,4029272426,,Sep  4 2013,/sfc/apa/4029272426.html,,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index100.html
 (inner sunset / UCSF),"Spacious, quiet and charming 1 Bedroom apt.",$2400,   / 1br -    ,4046047666,-122.459318,Sep  4 2013,/sfc/apa/4046047666.html,37.766225,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index100.html
 (SOMA / south beach),Beautiful Finishes Great Price,$3148,   / 1br - 695ft² -    ,4046025245,-122.389841,Sep  4 2013,/sfc/apa/4046025245.html,37.774141,   / 1br - 695ft² -    ,http://sfbay.craigslist.org/sfc/apa/index100.html
 (richmond / seacliff),Perfectly Appointed SINGLE FAMILY HOME!!~Pets ok!!~Full Remodel!,$5995,   / 5br -    ,4007294353,-122.502859,Sep  4 2013,/sfc/apa/4007294353.html,37.776159,   / 5br -    ,http://sfbay.craigslist.org/sfc/apa/index100.html
 (SOMA / south beach),Furnished & Unfurnished Apts- Modern Building/ Laundry-Gym On-Site!,$2484,   / 1br -    ,4045655658,,Sep  4 2013,/sfc/apa/4045655658.html,,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index100.html
 (lower pac hts),"VICTORIAN 1 BED $2,150.00",,     ,4046030140,,Sep  4 2013,/sfc/apa/4046030140.html,,     ,http://sfbay.craigslist.org/sfc/apa/index100.html
 (western addition),Fully furnished Appt available now till end Sept,$1900,   / 1br - 1000ft² -    ,4046014456,-122.433973,Sep  4 2013,/sfc/apa/4046014456.html,37.781219,   / 1br - 1000ft² -    ,http://sfbay.craigslist.org/sfc/apa/index100.html
 (marina / cow hollow),Best Marina Location - 2 bedroom flat,$4850,   / 2br - 1200ft² -    ,4043854323,-122.441661,Sep  3 2013,/sfc/apa/4043854323.html,37.802765,   / 2br - 1200ft² -    ,http://sfbay.craigslist.org/sfc/apa/index700.html
 (nob hill),UNION SQUARE ONE BEDROOM!,$2300,   / 1br -    ,4036056304,-122.412199,Sep  3 2013,/sfc/apa/4036056304.html,37.790681,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index700.html
 (ingleside / SFSU / CCSF),Furnished Luxury Apartment Walking Distance to Whole Foods Market,$5200,   / 3br - 1500ft² -    ,4033969182,-122.456145,Sep  3 2013,/sfc/apa/4033969182.html,37.722762,   / 3br - 1500ft² -    ,http://sfbay.craigslist.org/sfc/apa/index700.html
 (financial district),2 BD 2 BA with views of Transamerica Condo for Rent,$5000,   / 2br - 1000ft² -    ,3997080759,,Sep  3 2013,/sfc/apa/3997080759.html,,   / 2br - 1000ft² -    ,http://sfbay.craigslist.org/sfc/apa/index700.html
 (ingleside / SFSU / CCSF),Cozy 2BR/1BA with loft Single Family House for Rent,$2450,   / 2br - 600ft² -    ,3997109219,,Sep  3 2013,/sfc/apa/3997109219.html,,   / 2br - 600ft² -    ,http://sfbay.craigslist.org/sfc/apa/index700.html
 (SOMA / south beach),"Beautiful 2bed, 2bath in a wonderful neighborhood",$5500,   / 2br - 1120ft² -    ,3987065452,,Sep  3 2013,/sfc/apa/3987065452.html,,   / 2br - 1120ft² -    ,http://sfbay.craigslist.org/sfc/apa/index700.html
 (cole valley / ashbury hts),Cole Valley Craftsman Home for Rent,$7900,   / 4br - 2400ft² -    ,4002571024,-122.447635,Sep  3 2013,/sfc/apa/4002571024.html,37.765139,   / 4br - 2400ft² -    ,http://sfbay.craigslist.org/sfc/apa/index500.html
 (downtown / civic / van ness),One Bedroom Apartment Available Downtown! #402,$1795,   / 1br -    ,4044386697,-122.412827,Sep  3 2013,/sfc/apa/4044386697.html,37.785087,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index500.html
 (lower nob hill),Amazing Views through Floor to Ceiling Windows and Private Balcony,$3600,   / 1br - 764ft² -    ,4044340792,-122.421405,Sep  3 2013,/sfc/apa/4044340792.html,37.787437,   / 1br - 764ft² -    ,http://sfbay.craigslist.org/sfc/apa/index500.html
 (north beach / telegraph hill),Furnished STUDIO APARTMENT - PARC TELEGRAPH Security Bldg w/Parking,$2800,      ,4044394974,-122.404986,Sep  3 2013,/sfc/apa/4044394974.html,37.803833,      ,http://sfbay.craigslist.org/sfc/apa/index500.html
 (nob hill),Spacious 3+ bedroom condominium ~ J.Wavro,$9000,   / 3br -    ,4044394407,-122.409361,Sep  3 2013,/sfc/apa/4044394407.html,37.792971,   / 3br -    ,http://sfbay.craigslist.org/sfc/apa/index500.html
 (nob hill),Nob Hill One bedroom with doorman and valet parking. Pet ok ~ J.Wavro,$3300,   / 1br -    ,4044391250,-122.414470,Sep  3 2013,/sfc/apa/4044391250.html,37.793223,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index500.html
 (inner richmond),Great two bedroom condo-Rental In SF,$3295,   / 2br -    ,4019377225,,Sep  3 2013,/sfc/apa/4019377225.html,,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index500.html
 (lower nob hill),Hardwood Floors Throughout This Spacious Studio!,$2255,   / 415ft² -    ,4044609728,,Sep  3 2013,/sfc/apa/4044609728.html,,   / 415ft² -    ,http://sfbay.craigslist.org/sfc/apa/index400.html
 (nob hill),"1 BR, 1 BA, Nob Hill, garage, Doorman *photos 1250 Jones",$5000,   / 1br -    ,4044597011,-122.395813,Sep  3 2013,/sfc/apa/4044597011.html,37.791153,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index400.html
 (russian hill),"2 BR, 2 BA, Russian Hill, VIEWS, Doorman, garage  *photos* 999 Green",$6000,   / 2br -    ,4044596480,-122.414107,Sep  3 2013,/sfc/apa/4044596480.html,37.791416,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index400.html
 (russian hill),3 bdrm Russian Hill Flat with Breath taking Views! ~ J.Wavro,$6000,   / 3br -    ,4044605663,-122.415762,Sep  3 2013,/sfc/apa/4044605663.html,37.799616,   / 3br -    ,http://sfbay.craigslist.org/sfc/apa/index400.html
 (nob hill),"Large 2 BR, 2.5 BA, garage, Doorman, Nob Hill  *photos - 1170 Sac",$11000,   / 2br -    ,4044594947,-122.412212,Sep  3 2013,/sfc/apa/4044594947.html,37.792609,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index400.html
 (financial district),"2 BR, 2 BA unfurnished, downtown, Doorman, pool, garage  611 Wash",$12000,   / 2br -    ,4044594340,-122.412972,Sep  3 2013,/sfc/apa/4044594340.html,37.793024,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index400.html
 (marina / cow hollow),Luxury Marina top floor flat. Walk 2 blocks to America's Cup Races ~ J,$7700,   / 2br -    ,4044601613,-122.434973,Sep  3 2013,/sfc/apa/4044601613.html,37.802848,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index400.html
 (north beach / telegraph hill),Open House Thursday 9/5 @6pm,$3800,   / 2br -    ,4029700579,,Sep  3 2013,/sfc/apa/4029700579.html,,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index300.html
 (mission district),BEAUTIFUL VICTORIAN HOUSE,$4000,   / 2br - 1100ft² -    ,4034809422,-122.410745,Sep  3 2013,/sfc/apa/4034809422.html,37.754309,   / 2br - 1100ft² -    ,http://sfbay.craigslist.org/sfc/apa/index300.html
 (sunset / parkside),1BR/1BA REDUCED! AVAIL NOW Furnished Sparkling Clean In-Law Apartment ,$1980,   / 1br -    ,4009188178,-122.473483,Sep  3 2013,/sfc/apa/4009188178.html,37.752648,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index300.html
 (downtown / civic / van ness),Wow!!  Huge 1bd + 1 den on OFarrell Street & Hyde,$2295,   / 1br -    ,4000157678,-122.438207,Sep  3 2013,/sfc/apa/4000157678.html,37.684432,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index300.html
 (russian hill),Beautiful 1br Edwardian Upper Flat*Prime Russian Hill,$2450,   / 1br - 650ft² -    ,4038022534,-122.418600,Sep  3 2013,/sfc/apa/4038022534.html,37.791700,   / 1br - 650ft² -    ,http://sfbay.craigslist.org/sfc/apa/index300.html
 (sunset / parkside),Beautiful Art-Deco Parkside Apartment,$3200,   / 2br -    ,4044907934,-122.477967,Sep  3 2013,/sfc/apa/4044907934.html,37.744822,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index300.html
 (pacific heights),"Spotless Apt. light and sunny, Open Wed. 5:30-6:30 parking included",$2500,   / 1br - 600ft² -    ,4044149846,-122.441157,Sep  3 2013,/sfc/apa/4044149846.html,37.788031,   / 1br - 600ft² -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (downtown / civic / van ness),Beautiful Home In Down Town SF. Avail.Now!!,$3128,   / 1br - 789ft² -    ,4044153060,,Sep  3 2013,/sfc/apa/4044153060.html,,   / 1br - 789ft² -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (marina / cow hollow),#158 Cozy Apartment near Presidio Park (Int'l Executive Relocation),$3000,      ,4044120990,-122.447303,Sep  3 2013,/sfc/apa/4044120990.html,37.798459,      ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (marina / cow hollow),Furn/Unfurn Spectacular Penthouse! SF Bay & Bridge views! Pet ok! ~ J.,$11999,   / 3br -    ,4044149547,-122.440798,Sep  3 2013,/sfc/apa/4044149547.html,37.798324,   / 3br -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (haight ashbury),"Large, Modern Unit - lots of light",$3150,   / 1br - 900ft² -    ,4044148383,-122.450501,Sep  3 2013,/sfc/apa/4044148383.html,37.769553,   / 1br - 900ft² -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (inner sunset / UCSF),Avalon Sunset Towers offers Gated Entrance and Garage Parking ,$2705,   / 1br - 668ft² -    ,4044147425,-122.462864,Sep  3 2013,/sfc/apa/4044147425.html,37.759540,   / 1br - 668ft² -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (marina / cow hollow),Gorgeous 2200sf condo with 2 car parking ~ J.Wavro,$8400,   / 3br -    ,4043708394,-122.446910,Sep  3 2013,/sfc/apa/4043708394.html,37.803284,   / 3br -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (SOMA / south beach),Large One-Level Loft in SOMA w/ PATIO,$2700,   / 1br -    ,4043685267,-122.395440,Sep  3 2013,/sfc/apa/4043685267.html,37.787379,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (potrero hill),Newer Construction 2-Level 3BR/3BA Flat w/ Private Yard,$5300,   / 3br -    ,4031815502,-122.395291,Sep  3 2013,/sfc/apa/4031815502.html,37.759825,   / 3br -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (twin peaks / diamond hts),Exceptional Single-Family Home w/ View & 2 Car Parking Included,$4900,   / 2br -    ,4034164737,,Sep  3 2013,/sfc/apa/4034164737.html,,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (noe valley),Large 1 Bedroom with Views & Shared Yard,$3250,   / 1br -    ,4043679801,-122.428849,Sep  3 2013,/sfc/apa/4043679801.html,37.754832,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (north beach / telegraph hill),Charming & updated 1 bedroom w/ deck & parking included.,$2795,   / 1br -    ,4024882994,,Sep  3 2013,/sfc/apa/4024882994.html,,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (haight ashbury),Top Floor Spacious 1BR w/ Hardwood Floors & Huge Walk-in Closet,$2600,   / 1br -    ,3982868117,,Sep  3 2013,/sfc/apa/3982868117.html,,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (lower pac hts),"Studio, huge, nice kit, din rm, huge closets, many extras",$2195,      ,4033444137,-122.424999,Sep  3 2013,/sfc/apa/4033444137.html,37.788989,      ,http://sfbay.craigslist.org/sfc/apa/index900.html
 (bernal heights),Beautiful 3 bed 2 bath with office/parking/gardener - Victorian,$5295,   / 3br - 1500ft² -    ,4043355136,,Sep  3 2013,/sfc/apa/4043355136.html,,   / 3br - 1500ft² -    ,http://sfbay.craigslist.org/sfc/apa/index900.html
 (financial district),"Great Rincon Location, Live Above the City and the Bay, Concierge",$3280,   / 437ft² -    ,4043389198,-122.392314,Sep  3 2013,/sfc/apa/4043389198.html,37.791474,   / 437ft² -    ,http://sfbay.craigslist.org/sfc/apa/index900.html
 (USF / panhandle),7br/3.5ba ►PHOTOS ►OPEN HOME THURSDAY ►Remodeled 3-story home!,$8999,   / 7br - 2500ft² -    ,4043325594,-122.449047,Sep  3 2013,/sfc/apa/4043325594.html,37.782177,   / 7br - 2500ft² -    ,http://sfbay.craigslist.org/sfc/apa/index900.html
 (noe valley),"*TOP-QUALITY FLAT! Best Noe Valley Loc*InUnitW&D,NuKich/Ba,Landsc.Yard",$3800,   / 2br -    ,4021539188,-122.438300,Sep  3 2013,/sfc/apa/4021539188.html,37.745000,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index900.html
 (nob hill),"Retro Chic 3 bed 3 ba Condo w/ Views, Gym, Pool, Parking for 2 *Video*",$6995,   / 3br - 2300ft² -    ,3996956548,-122.413737,Sep  3 2013,/sfc/apa/3996956548.html,37.791463,   / 3br - 2300ft² -    ,http://sfbay.craigslist.org/sfc/apa/index900.html
 (SOMA / south beach),Beautiful loft - Move in immediately,$3446,   / 1br - 785ft² -    ,4043379997,,Sep  3 2013,/sfc/apa/4043379997.html,,   / 1br - 785ft² -    ,http://sfbay.craigslist.org/sfc/apa/index900.html
 (lower pac hts),2BR/2BA *Furnished* Spacious Flat for Rent ,$5480,   / 2br - 1266ft² -    ,4040863105,-122.436512,Sep  4 2013,/sfc/apa/4040863105.html,37.785402,   / 2br - 1266ft² -    ,http://sfbay.craigslist.org/sfc/apa/index200.html
 (SOMA / south beach),Fabolous luxury condo at Millennium now for rent,$8000,   / 2br -    ,4023377088,,Sep  4 2013,/sfc/apa/4023377088.html,,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index200.html
 (marina / cow hollow),This is going to be your new home!,$5900,   / 2br -    ,3992415389,,Sep  4 2013,/sfc/apa/3992415389.html,,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index200.html
 (bernal heights),Beautiful updated  with top appliances Victorian apartment in Bernal Heights,$3950,   / 2br - 650ft² -    ,4040489639,,Sep  4 2013,/sfc/apa/4040489639.html,,   / 2br - 650ft² -    ,http://sfbay.craigslist.org/sfc/apa/index200.html
 (SOMA / south beach),Furnished Luxury Loft with amazing location in South Beach,$5400,   / 2br -    ,4040624538,,Sep  4 2013,/sfc/apa/4040624538.html,,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index200.html
