SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016
050,1,2,42,045,Pennsylvania,Delaware County,558979,558726,559105,559094,560834,561439,562582,563321,563402,379,-11,1740,605,1143,739,81,1695,6903,6735,6499,6724,6810,6755,1353,5499,5308,5591,5251,5392,5534,342,1404,1427,908,1473,1418,1221,408,1535,1594,1597,1774,1839,1803,-394,-2695,-1268,-1742,-1863,-2470,-2597,14,-1160,326,-145,-89,-631,-794,23,-255,-13,-158,-241,-48,-346,22797,22805,22689,22769,22567,22521,22511,22516,12.346639552,12.027558915,11.581852187,11.964189281,12.096956843,11.990524734,9.8354586259,9.4791808045,9.9637075827,9.3432418078,9.5780897644,9.8231774802,2.5111809258,2.54837811,1.6181446047,2.6209474734,2.5188670782,2.1673472539,2.7454862685,2.8466115679,2.846009839,3.1565246557,3.2667112531,3.2004316944,-4.820251136,-2.264431285,-3.104413988,-3.314884686,-4.387589339,-4.60982868,-2.074764867,0.582180283,-0.258404149,-0.158360031,-1.120878086,-1.409396986
050,1,2,42,047,Pennsylvania,Elk County,31946,31946,31859,31796,31627,31431,31139,30879,30480,-87,-63,-169,-196,-292,-260,-399,75,290,309,297,308,270,281,121,400,392,372,397,373,376,-46,-110,-83,-75,-89,-103,-95,0,0,1,1,1,2,2,-43,40,-89,-102,-187,-156,-291,-43,40,-88,-101,-186,-154,-289,2,7,2,-20,-17,-3,-15,355,355,355,355,355,355,355,355,9.1116173121,9.7440991438,9.4198991405,9.8449736295,8.7071495372,9.1592105478,12.567748017,12.361446163,11.79866155,12.689787438,12.028765842,12.255740804,-3.456130705,-2.617347019,-2.378762409,-2.844813809,-3.321616305,-3.096530256,0,0.0315343014,0.0317168321,0.0319642001,0.064497404,0.0651901107,1.2567748017,-2.806552828,-3.235116877,-5.977305418,-5.03079751,-9.485161101,1.2567748017,-2.775018526,-3.203400044,-5.945341218,-4.966300106,-9.41997099
050,1,2,42,049,Pennsylvania,Erie County,280566,280564,280771,281197,281541,280613,279251,278052,276207,207,426,344,-928,-1362,-1199,-1845,840,3287,3204,3115,3157,3192,3107,547,2805,2818,2917,2855,2811,2808,293,482,386,198,302,381,299,74,538,879,576,540,473,779,-143,-423,-926,-1720,-2093,-1999,-2784,-69,115,-47,-1144,-1553,-1526,-2005,-17,-171,5,18,-111,-54,-139,12875,12875,13100,13385,12912,12869,12790,12787,11.698174985,11.387181957,11.082372446,11.277738879,11.455168912,11.211365084,9.9827748199,10.015317963,10.377939141,10.198905448,10.087869615,10.132447105,1.7154001651,1.3718639935,0.7044333048,1.078833431,1.3672992968,1.0789179788,1.9146997694,3.1240115293,2.0492605229,1.9290399097,1.6974608068,2.810960219,-1.505423796,-3.291051964,-6.119319617,-7.476815798,-7.173835418,-10.04584499,0.409275973,-0.167040434,-4.070059094,-5.547775888,-5.476374611,-7.234884774
050,1,2,42,051,Pennsylvania,Fayette County,136606,136602,136466,136032,135464,134867,134376,133704,132733,-136,-434,-568,-597,-491,-672,-971,343,1373,1334,1399,1439,1380,1371,469,1820,1761,1814,1744,1802,1872,-126,-447,-427,-415,-305,-422,-501,4,20,8,80,86,90,89,-9,80,-150,-282,-181,-396,-462,-5,100,-142,-202,-95,-306,-373,-5,-87,1,20,-91,56,-97,4216,4216,4231,4242,4224,4245,4245,4245,10.077138181,9.8270324425,10.350274293,10.689228689,10.295434199,10.291363437,13.357896205,12.972566815,13.420584395,12.954840052,13.443748135,14.052102373,-3.280758024,-3.145534373,-3.070310101,-2.265611362,-3.148313936,-3.760738936,0.1467900682,0.0589327283,0.5918670075,0.6388281218,0.6714413608,0.6680753799,0.5871602727,-1.104988655,-2.086331201,-1.344510349,-2.954341987,-3.467986804,0.7339503409,-1.046055927,-1.494464194,-0.705682228,-2.282900627,-2.799911424
050,1,2,42,053,Pennsylvania,Forest County,7716,7716,7703,7734,7655,7572,7499,7420,7321,-13,31,-79,-83,-73,-79,-99,5,33,37,33,29,32,26,10,97,91,88,86,80,87,-5,-64,-54,-55,-57,-48,-61,0,2,2,4,4,4,4,-6,64,-26,-15,-23,-27,-42,-6,66,-24,-11,-19,-23,-38,-2,29,-1,-17,3,-8,0,2500,2500,2547,2532,2504,2525,2556,2558,4.2754421196,4.8086295406,4.3344059894,3.8484506668,4.2898317582,3.5275761482,12.567208655,11.826629411,11.558415972,11.412646805,10.724579395,11.803812496,-8.291766535,-7.01799987,-7.224009982,-7.564196138,-6.434747637,-8.276236348,0.2591177042,0.2599259211,0.5253825442,0.5308207816,0.5362289698,0.5427040228,8.2917665349,-3.379036974,-1.970184541,-3.052219494,-3.619545546,-5.698392239,8.5508842392,-3.119111053,-1.444801996,-2.521398713,-3.083316576,-5.155688217
050,1,2,42,055,Pennsylvania,Franklin County,149618,149618,149948,151014,151575,152063,152751,153295,153851,330,1066,561,488,688,544,556,511,1894,1875,1685,1794,1775,1755,291,1392,1389,1432,1405,1573,1602,220,502,486,253,389,202,153,37,192,220,231,268,278,275,76,389,-135,-55,83,-70,167,113,581,85,176,351,208,442,-3,-17,-10,59,-52,134,-39,2696,2696,2696,2623,2569,2558,2545,2544,12.586306577,12.393047996,11.098742582,11.771112875,11.599563464,11.427790041,9.2503372519,9.1807699553,9.4322844967,9.2187366722,10.279500467,10.431521166,3.335969325,3.2122780405,1.666458085,2.5523762032,1.3200629971,0.9962688754,1.2759085865,1.4541176315,1.5215486863,1.7584494151,1.8167203623,1.7906793512,2.585043959,-0.892299456,-0.362273497,0.5445944084,-0.457447573,1.0874307333,3.8609525455,0.5618181758,1.1592751895,2.3030438234,1.3592727891,2.8781100845
050,1,2,42,057,Pennsylvania,Fulton County,14845,14844,14868,14773,14749,14668,14604,14605,14640,24,-95,-24,-81,-64,1,35,47,154,141,152,157,143,152,18,150,123,158,142,135,139,29,4,18,-6,15,8,13,0,3,2,4,7,7,7,-4,-97,-42,-65,-79,12,25,-4,-94,-40,-61,-72,19,32,-1,-5,-2,-14,-7,-26,-10,122,122,122,122,122,122,122,122,10.391012449,9.5521983605,10.334160519,10.726974583,9.7915026191,10.394939306,10.121116022,8.3327687826,10.742087908,9.7021044001,9.2437262488,9.5058984442,0.2698964272,1.2194295779,-0.407927389,1.0248701831,0.5477763703,0.8890408617,0.2024223204,0.1354921753,0.2719515926,0.4782727521,0.479304324,0.4787143101,-6.544988361,-2.845335682,-4.41921338,-5.397649631,0.8216645554,1.7096939648,-6.34256604,-2.709843507,-4.147261787,-4.919376879,1.3009688795,2.1884082749
050,1,2,42,059,Pennsylvania,Greene County,38686,38686,38606,38418,38063,37862,37783,37438,37197,-80,-188,-355,-201,-79,-345,-241,90,382,379,374,388,388,378,145,432,451,444,394,398,441,-55,-50,-72,-70,-6,-10,-63,1,5,0,3,2,2,2,-25,-149,-286,-121,-48,-314,-163,-24,-144,-286,-118,-46,-312,-161,-1,6,3,-13,-27,-23,-17,3076,3076,3016,2992,3089,3014,2961,2958,9.91898629,9.9109582772,9.8518274613,10.258444048,10.316268063,10.129295907,11.217282925,11.793778847,11.695752387,10.417079781,10.582151261,11.817511891,-1.298296635,-1.88282057,-1.843924926,-0.158635733,-0.265883198,-1.688215984,0.1298296635,0,0.079025354,0.0528785776,0.0531766395,0.0535941582,-3.868923972,-7.478981708,-3.187355943,-1.269085862,-8.348732402,-4.367923896,-3.739094308,-7.478981708,-3.108330589,-1.216207284,-8.295555762,-4.314329738
050,1,2,42,061,Pennsylvania,Huntingdon County,45913,46031,46017,46130,46052,45949,45866,45721,45634,-14,113,-78,-103,-83,-145,-87,110,426,423,456,440,459,451,115,424,447,471,430,463,519,-5,2,-24,-15,10,-4,-68,2,11,27,29,31,32,32,-5,68,-81,-86,-99,-194,-9,-3,79,-54,-57,-68,-162,23,-6,32,0,-31,-25,21,-42,4682,4682,4806,4817,4874,4867,4823,4814,9.246095912,9.1774966913,9.912935729,9.5844905517,10.023256576,9.8735701385,9.202687011,9.6982057235,10.239019141,9.3666612209,10.110605217,11.362268075,0.043408901,-0.520709032,-0.326083412,0.2178293307,-0.087348641,-1.488697937,0.2387489555,0.5857976611,0.6304279301,0.6752709252,0.6987891295,0.7005637349,1.4759026338,-1.757392983,-1.869544896,-2.156510374,-4.236409097,-0.19703355,1.7146515893,-1.171595322,-1.239116966,-1.481239449,-3.537619968,0.5035301844
050,1,2,42,063,Pennsylvania,Indiana County,88880,88893,88850,88575,88255,88264,87597,86977,86364,-43,-275,-320,9,-667,-620,-613,237,839,848,902,878,833,852,231,896,880,884,895,902,898,6,-57,-32,18,-17,-69,-46,14,71,82,91,99,99,97,-52,-254,-367,-148,-715,-618,-653,-38,-183,-285,-57,-616,-519,-556,-11,-35,-3,48,-34,-32,-11,5357,5357,5344,5407,5712,5596,5530,5537,9.4575172608,9.5911327263,10.219863018,9.9851587333,9.5432309508,9.8303344275,10.100042271,9.9530622632,10.015918966,10.178493242,10.333726672,10.361080183,-0.642525011,-0.361929537,0.2039440513,-0.193334509,-0.790495721,-0.530745755,0.8003381711,0.9274444382,1.0310504818,1.1258891966,1.1341895128,1.119181267,-2.863181626,-4.150879376,-1.676873311,-8.131421975,-7.08009211,-7.534282138,-2.062843455,-3.223434938,-0.645822829,-7.005532779,-5.945902597,-6.415100871
050,1,2,42,065,Pennsylvania,Jefferson County,45200,45196,45199,44930,44839,44946,44605,44410,44073,3,-269,-91,107,-341,-195,-337,118,488,524,516,490,505,488,187,556,573,580,547,560,530,-69,-68,-49,-64,-57,-55,-42,0,9,6,9,9,10,10,80,-191,-43,154,-266,-153,-296,80,-182,-37,163,-257,-143,-286,-8,-19,-5,8,-27,3,-9,774,774,774,774,774,774,775,775,10.828922988,11.67440876,11.494124854,10.943484718,11.346402292,11.030367415,12.337871273,12.766099656,12.919752743,12.216502328,12.582149076,11.979702316,-1.508948285,-1.091690896,-1.425627889,-1.27301761,-1.235746784,-0.9493349,0.1997137436,0.1336764362,0.2004789219,0.2010027805,0.2246812335,0.2260321192,-4.238369448,-0.958014459,3.4304171075,-5.940748847,-3.437622873,-6.690550727,-4.038655705,-0.824338023,3.6308960294,-5.739746066,-3.212941639,-6.464518608
050,1,2,42,067,Pennsylvania,Juniata County,24636,24636,24536,24919,24900,24777,24781,24732,24863,-100,383,-19,-123,4,-49,131,72,279,259,272,246,292,265,81,232,235,255,254,254,262,-9,47,24,17,-8,38,3,2,34,21,30,36,37,37,-73,140,-59,-180,-20,-117,98,-71,174,-38,-150,16,-80,135,-20,162,-5,10,-4,-7,-7,292,292,292,292,292,292,292,292,11.282984531,10.397639455,10.950741792,9.9277614109,11.794882152,10.686561145,9.3822667071,9.4341516289,10.26632043,10.25061544,10.259931735,10.565581208,1.9007178243,0.9634878259,0.684421362,-0.32285403,1.5349504171,0.1209799375,1.3749873622,0.8430518477,1.2078024035,1.4528431333,1.494556985,1.4920858958,5.6617126681,-2.368574239,-7.246814421,-0.807135074,-4.726031547,3.9520112915,7.0367000303,-1.525522391,-6.039012018,0.6457080592,-3.231474562,5.4440971872
050,1,2,42,069,Pennsylvania,Lackawanna County,214437,214440,214516,214587,214583,213986,212963,212175,211321,76,71,-4,-597,-1023,-788,-854,576,2205,2212,2160,2206,2185,2164,597,2666,2712,2819,2668,2592,2607,-21,-461,-500,-659,-462,-407,-443,105,452,556,602,701,717,711,15,90,-45,-539,-1119,-1160,-1025,120,542,511,63,-418,-443,-314,-23,-10,-15,-1,-143,62,-97,8063,8063,8079,8343,8236,8083,7898,7900,10.277252781,10.30826945,10.08005712,10.333786939,10.279015284,10.219695109,12.425921049,12.63834844,13.155407881,12.497979852,12.193687697,12.311804598,-2.148668268,-2.33007899,-3.07535076,-2.164192913,-1.914672412,-2.092109489,2.1067202979,2.5910478365,2.809349253,3.2837645714,3.3730224068,3.3577648903,0.4194797053,-0.209707109,-2.515347587,-5.241843874,-5.457051593,-4.840659652,2.5262000033,2.3813407275,0.294001666,-1.958079302,-2.084029186,-1.482894762
050,1,2,42,071,Pennsylvania,Lancaster County,519445,519448,520361,523689,526864,530189,533650,536349,538500,913,3328,3175,3325,3461,2699,2151,1718,6972,7088,7039,7225,7178,7185,1021,4493,4544,4931,4682,4979,5035,697,2479,2544,2108,2543,2199,2150,227,1164,1217,1239,1458,1485,1475,14,-209,-540,-246,-483,-1469,-1410,241,955,677,993,975,16,65,-25,-106,-46,224,-57,484,-64,12638,12639,12794,12766,12946,12782,12795,12803,13.355682199,13.493845622,13.318159071,13.582882372,13.416834969,13.369319784,8.6068674872,8.6506820693,9.3297119444,8.802083774,9.3065507538,9.3687578441,4.7488147119,4.8431635529,3.9884471261,4.7807985983,4.1102842152,4.0005619394,2.2297782673,2.3168750173,2.3442533156,2.7410162628,2.7757035287,2.7445715631,-0.400363967,-1.028029999,-0.465444968,-0.908032136,-2.745796959,-2.623624342,1.8294143001,1.2888450178,1.8788083474,1.8329841264,0.02990657,0.1209472214
050,1,2,42,073,Pennsylvania,Lawrence County,91108,91140,90971,90322,89713,89120,88476,88036,87294,-169,-649,-609,-593,-644,-440,-742,211,859,934,909,914,945,912,271,1100,1069,1148,1057,1165,1102,-60,-241,-135,-239,-143,-220,-190,6,24,29,29,30,33,31,-111,-428,-513,-348,-515,-235,-530,-105,-404,-484,-319,-485,-202,-499,-4,-4,10,-35,-16,-18,-53,2271,2271,2294,2188,2087,2087,2087,2089,9.476372502,10.375760269,10.165908977,10.293024618,10.70748731,10.403239605,12.135052098,11.875468659,12.838793735,11.903421248,13.200235678,12.57058119,-2.658679596,-1.49970839,-2.672884758,-1.610396631,-2.492748368,-2.167341584,0.264764773,0.3221595801,0.3243249288,0.337845447,0.3739122553,0.3536188901,-4.721638453,-5.698891882,-3.891899146,-5.799680173,-2.662708484,-6.045742314,-4.45687368,-5.376732302,-3.567574217,-5.461834726,-2.288796229,-5.692123424
050,1,2,42,075,Pennsylvania,Lebanon County,133568,133577,133675,134482,135633,135866,136657,137729,138863,98,807,1151,233,791,1072,1134,364,1706,1617,1670,1613,1625,1623,381,1419,1394,1412,1362,1386,1478,-17,287,223,258,251,239,145,54,392,537,532,663,672,663,74,163,413,-613,-66,73,279,128,555,950,-81,597,745,942,-13,-35,-22,56,-57,88,47,3657,3657,3672,3674,3674,3615,3665,3666,12.723889363,11.972678304,12.302071094,11.837532979,11.844627641,11.735697345,10.58335229,10.321529719,10.401511608,9.9954866195,10.102556253,10.687221612,2.1405370734,1.6511485849,1.9005594864,1.8420463594,1.7420713885,1.0484757332,2.923660393,3.9760842604,3.918983127,4.8656443676,4.8982090923,4.7940649043,1.2157057246,3.0579567962,-4.515670408,-0.484362788,0.5320971187,2.017411928,4.1393661176,7.0340410566,-0.596687281,4.3812815799,5.430306211,6.8114768323
050,1,2,42,077,Pennsylvania,Lehigh County,349497,349626,350187,353625,355403,356006,358552,360852,363147,561,3438,1778,603,2546,2300,2295,1021,4170,4107,4144,4246,4133,4182,843,3238,3260,3475,3284,3400,3373,178,932,847,669,962,733,809,302,1529,1710,1722,2029,2063,2046,93,1030,-776,-1895,-307,-454,-424,395,2559,934,-173,1722,1609,1622,-12,-53,-3,107,-138,-42,-136,9122,9122,9037,8946,8934,8952,9022,9024,11.849755332,11.58487394,11.650119692,11.884269716,11.490066777,11.552502144,9.2013208073,9.1956876174,9.7693450603,9.1916961254,9.4522688225,9.3176924278,2.6484345251,2.3891863227,1.8807746318,2.6925735909,2.037797955,2.2348097166,4.3449102885,4.8235048545,4.8410970342,5.6790351518,5.735303112,5.6519415082,2.9269179838,-2.188912145,-5.327455795,-0.859272445,-1.262155896,-1.171272336,7.2718282723,2.63459271,-0.486358761,4.8197627065,4.4731472163,4.4806691722
050,1,2,42,079,Pennsylvania,Luzerne County,320918,320918,320999,321129,321420,319893,319079,317812,316383,81,130,291,-1527,-814,-1267,-1429,830,3108,3202,3103,3210,3159,3138,897,4057,3804,4093,3951,4030,4046,-67,-949,-602,-990,-741,-871,-908,142,653,601,625,690,718,713,35,597,328,-1125,-549,-1107,-1028,177,1250,929,-500,141,-389,-315,-29,-171,-36,-37,-214,-7,-206,11791,11784,11807,11940,11903,11981,11837,11832,9.6803129594,9.9665550798,9.6770219846,10.047388618,9.9200648149,9.8960099023,12.636109934,11.840342137,12.764437958,12.366739075,12.655226719,12.759482494,-2.955796975,-1.873787057,-3.087415973,-2.319350457,-2.735161904,-2.863472591,2.0338624075,1.8706744544,1.9491262457,2.1597190487,2.254702924,2.248519777,1.8594423542,1.0209338121,-3.508427242,-1.718385156,-3.476262029,-3.241905092,3.8933047617,2.8916082665,-1.559300997,0.4413338926,-1.221559105,-0.993385315
050,1,2,42,081,Pennsylvania,Lycoming County,116111,116108,116196,116677,117319,116720,116450,115829,115248,88,481,642,-599,-270,-621,-581,330,1211,1311,1340,1273,1310,1298,249,1306,1213,1264,1259,1311,1336,81,-95,98,76,14,-1,-38,11,57,55,64,68,71,71,7,580,484,-718,-281,-762,-612,18,637,539,-654,-213,-691,-541,-11,-61,5,-21,-71,71,-2,5437,5437,5494,5522,5463,5485,5305,5311,10.400518738,11.205319749,11.451082939,10.919071922,11.27953883,11.234350455,11.216414097,10.367698593,10.801618534,10.798987863,11.288149165,11.563245152,-0.815895359,0.8376211559,0.6494644055,0.1200840588,-0.008610335,-0.328894697,0.4895372156,0.4700935059,0.5469173941,0.5832654287,0.6113337839,0.6145137768,4.9812558777,4.1368228517,-6.135729515,-2.41025861,-6.561075259,-5.296935653,5.4707930932,4.6069163575,-5.588812121,-1.826993181,-5.949741475,-4.682421877
050,1,2,42,083,Pennsylvania,McKean County,43450,43450,43361,43187,43234,42844,42670,42416,41883,-89,-174,47,-390,-174,-254,-533,115,439,428,422,413,382,403,157,527,516,529,539,500,519,-42,-88,-88,-107,-126,-118,-116,1,17,16,18,21,21,20,-49,-115,121,-281,-48,-127,-410,-48,-98,137,-263,-27,-106,-390,1,12,-2,-20,-21,-30,-27,3178,3178,3169,3313,3206,3256,3377,3379,10.144659611,9.9049999421,9.8050605265,9.659237084,8.9791505065,9.5612047592,12.178213246,11.941541986,12.291177769,12.606122974,11.752814799,12.313313325,-2.033553635,-2.036542044,-2.486117243,-2.94688589,-2.773664293,-2.752108566,0.3928455886,0.3702803717,0.4182253305,0.4911476483,0.4936182216,0.4745014769,-2.657484864,2.8002453107,-6.528962104,-1.122623196,-2.985214959,-9.727280276,-2.264639275,3.1705256824,-6.110736774,-0.631475548,-2.491596737,-9.252778799
050,1,2,42,085,Pennsylvania,Mercer County,116638,116674,116628,116243,115806,115343,114936,113992,112913,-46,-385,-437,-463,-407,-944,-1079,309,1146,1104,1114,1158,1171,1166,305,1403,1336,1403,1337,1404,1476,4,-257,-232,-289,-179,-233,-310,4,29,41,42,48,49,49,-49,-124,-249,-263,-206,-798,-722,-45,-95,-208,-221,-158,-749,-673,-5,-33,3,47,-70,38,-96,6750,6750,6789,6790,6787,6796,6590,6591,9.8423590743,9.5152316968,9.6388044075,10.057365196,10.230290746,10.27742888,12.049589687,11.514809372,12.139356,11.612001094,12.26586525,13.009849937,-2.207230613,-1.999577675,-2.500551592,-1.554635898,-2.035574504,-2.732421057,0.2490649329,0.3533736409,0.3634019615,0.416885604,0.4280821918,0.4318988123,-1.064967299,-2.146098453,-2.275588473,-1.78913405,-6.971624266,-6.363896785,-0.815902367,-1.792724812,-1.912186512,-1.372248446,-6.543542074,-5.931997973
050,1,2,42,087,Pennsylvania,Mifflin County,46682,46682,46655,46776,46832,46714,46555,46481,46342,-27,121,56,-118,-159,-74,-139,133,543,580,603,552,539,543,164,515,483,516,533,518,525,-31,28,97,87,19,21,18,3,21,23,23,23,22,21,6,80,-65,-232,-171,-120,-149,9,101,-42,-209,-148,-98,-128,-5,-8,1,4,-30,3,-29,559,559,559,559,559,559,560,560,11.62355107,12.392103239,12.892053108,11.836730318,11.586912593,11.6996865,11.024178271,10.319630801,11.032005644,11.429306629,11.13547444,11.311851589,0.5993727992,2.0724724383,1.8600474633,0.4074236885,0.451438153,0.3878349116,0.4495295994,0.4914109905,0.4917366857,0.4931970966,0.4729352079,0.4524740635,1.7124937119,-1.388770191,-4.960126569,-3.666813196,-2.579646588,-3.210411213,2.1620233113,-0.8973592,-4.468389883,-3.1736161,-2.106711381,-2.757937149
050,1,2,42,089,Pennsylvania,Monroe County,169842,169842,169910,169868,168567,167271,167197,166499,166098,68,-42,-1301,-1296,-74,-698,-401,372,1453,1337,1404,1463,1442,1421,343,1265,1279,1358,1367,1406,1521,29,188,58,46,96,36,-100,45,239,286,297,350,357,355,-5,-422,-1666,-1591,-495,-1041,-621,40,-183,-1380,-1294,-145,-684,-266,-1,-47,21,-48,-25,-50,-35,3790,3790,3917,3927,3817,4371,4450,4452,8.5526431964,7.9010740615,8.3611741375,8.7482210555,8.6425968546,8.5448756303,7.4460382956,7.5583199137,8.0872325347,8.1741751079,8.4268316072,9.1462039646,1.1066049008,0.3427541478,0.2739416028,0.5740459476,0.2157652474,-0.601328334,1.4068009112,1.6901325218,1.7687099137,2.0928758506,2.1396720368,2.1347155867,-2.483974831,-9.845317417,-9.474806305,-2.959924417,-6.239211738,-3.734248956,-1.077173919,-8.155184895,-7.706096392,-0.867048567,-4.099539701,-1.599533369
050,1,2,42,091,Pennsylvania,Montgomery County,799874,799884,801112,805500,809540,813400,816350,818363,821725,1228,4388,4040,3860,2950,2013,3362,2276,9161,8916,8866,9038,8692,8792,1726,7205,7044,7457,7205,7650,7797,550,1956,1872,1409,1833,1042,995,490,2032,2127,2253,2507,2628,2580,217,658,113,52,-1030,-2127,-446,707,2690,2240,2305,1477,501,2134,-29,-258,-72,146,-360,470,233,21018,21019,21316,21573,22093,21735,21573,21566,11.404122464,11.041212602,10.925850617,11.091271667,10.634282593,10.721375926,8.9691848436,8.7230037646,9.1894956067,8.841846909,9.3594410762,9.5080263986,2.4349376203,2.3182088369,1.73635501,2.2494247584,1.2748415165,1.2133495276,2.5295466485,2.6339904894,2.776442752,3.0765454824,3.2152432874,3.1461726444,0.8191150072,0.1399346146,0.0640812353,-1.263997546,-2.602291656,-0.543873256,3.3486616557,2.773925104,2.8405239873,1.8125479368,0.6129516313,2.6022993888
050,1,2,42,093,Pennsylvania,Montour County,18267,18267,18307,18363,18454,18419,18444,18358,18343,40,56,91,-35,25,-86,-15,49,219,209,221,182,227,218,38,198,222,222,220,221,220,11,21,-13,-1,-38,6,-2,9,88,65,35,43,43,43,19,-49,39,-82,19,-154,-58,28,39,104,-47,62,-111,-15,1,-4,0,13,1,19,2,843,843,843,843,843,845,842,841,11.944368694,11.353450852,11.987090825,9.8743998047,12.336286071,11.879785292,10.799018271,12.059646359,12.041331055,11.936087676,12.010216836,11.988774148,1.1453504227,-0.706195508,-0.05424023,-2.061687871,0.3260692354,-0.108988856,4.799563676,3.5309775376,1.8984080493,2.3329625912,2.3368295201,2.3432604016,-2.67248432,2.1185865225,-4.447698858,1.0308439357,-8.369110374,-3.160676821,2.1270793564,5.6495640601,-2.549290809,3.3638065269,-6.032280854,-0.817416419
050,1,2,42,095,Pennsylvania,Northampton County,297735,297735,298049,298280,299293,299527,300296,301190,302294,314,231,1013,234,769,894,1104,762,2930,2980,2921,2847,2820,2818,708,2826,2693,2879,2899,2952,2946,54,104,287,42,-52,-132,-128,150,580,622,683,806,831,823,126,-358,127,-693,120,-66,573,276,222,749,-10,926,765,1396,-16,-95,-23,202,-105,261,-164,10620,10619,10672,10872,10796,10756,11036,11042,9.826790245,9.9736768562,9.7558531779,9.4928003761,9.3767768493,9.3391042679,9.4779894991,9.0131247563,9.615577302,9.6661848579,9.8156898082,9.7633077265,0.3488007459,0.9605520999,0.1402758759,-0.173384482,-0.438912959,-0.424203459,1.945234929,2.0817540284,2.2811529341,2.6874594672,2.7631565822,2.7274956751,-1.200679491,0.4250526714,-2.314551952,0.4001180348,-0.219456479,1.8989732951,0.7445554384,2.5068066998,-0.033399018,3.087577502,2.5437001027,4.6264689702
050,1,2,42,097,Pennsylvania,Northumberland County,94528,94514,94353,94451,94512,94025,93729,93144,92541,-161,98,61,-487,-296,-585,-603,226,1004,926,996,936,988,956,309,1234,1150,1197,1078,1122,1111,-83,-230,-224,-201,-142,-134,-155,9,49,50,44,54,54,52,-86,318,236,-329,-144,-500,-479,-77,367,286,-285,-90,-446,-427,-1,-39,-1,-1,-64,-5,-21,3446,3446,3502,3724,3707,3736,3692,3687,10.635367895,9.8008604859,10.56556538,9.9704933051,10.57402621,10.297008374,13.071756954,12.171694988,12.697772851,11.483110879,12.008155271,11.96650241,-2.43638906,-2.370834502,-2.132207471,-1.512617574,-1.434129061,-1.669494036,0.5190567996,0.5292041299,0.4667518842,0.5752207676,0.5779326066,0.5600883216,3.3685726997,2.4978434932,-3.490031134,-1.533922047,-5.351227839,-5.159275116,3.8876294994,3.0270476231,-3.02327925,-0.958701279,-4.773295233,-4.599186795
